model,model_display,setting,bin_type,bin_index,bin_label,n,abstentions,abstention_rate,ci_low,ci_high,confidence_mean,confidence_min,confidence_max
gpt-5.4-nano,GPT-5.4 Nano,QP7,percentile_bin,7,70–80%,10,0,0.0,0.0,0.2775327998628892,0.794,0.78,0.84
gpt-5.4-nano,GPT-5.4 Nano,QP7,percentile_bin,8,80–90%,9,0,0.0,0.0,0.2991450484195441,0.8766666666666666,0.86,0.93
gpt-5.4-nano,GPT-5.4 Nano,QP7,percentile_bin,9,90–100%,11,1,0.09090909090909091,0.016232172885884855,0.37735843645159567,0.9699999999999999,0.95,0.99
gpt-5.4-nano,GPT-5.4 Nano,Pooled,percentile_bin,0,0–10%,29,4,0.13793103448275862,0.05497439964111964,0.30558993720352023,0.08517241379310346,0.0,0.12
gpt-5.4-nano,GPT-5.4 Nano,Pooled,percentile_bin,1,10–20%,46,4,0.08695652173913043,0.03433586789472588,0.2032466407411883,0.13934782608695653,0.12,0.21
gpt-5.4-nano,GPT-5.4 Nano,Pooled,percentile_bin,2,20–30%,46,4,0.08695652173913043,0.03433586789472588,0.2032466407411883,0.2106521739130435,0.15,0.35
gpt-5.4-nano,GPT-5.4 Nano,Pooled,percentile_bin,3,30–40%,40,1,0.025,0.0044268315026814095,0.1288136896347409,0.38325,0.25,0.55
gpt-5.4-nano,GPT-5.4 Nano,Pooled,percentile_bin,4,40–50%,29,3,0.10344827586206896,0.03581489135067707,0.26385081090773804,0.5727586206896551,0.38,0.62
gpt-5.4-nano,GPT-5.4 Nano,Pooled,percentile_bin,5,50–60%,48,0,0.0,6.938893903907228e-18,0.07410012966611748,0.6347916666666668,0.62,0.73
gpt-5.4-nano,GPT-5.4 Nano,Pooled,percentile_bin,6,60–70%,40,2,0.05,0.013820667386148344,0.16503877369140962,0.72425,0.63,0.78
gpt-5.4-nano,GPT-5.4 Nano,Pooled,percentile_bin,7,70–80%,44,0,0.0,0.0,0.08029560375848066,0.7961363636363636,0.74,0.86
gpt-5.4-nano,GPT-5.4 Nano,Pooled,percentile_bin,8,80–90%,36,1,0.027777777777777776,0.004920407139810443,0.14169718653273855,0.8988888888888888,0.84,0.95
gpt-5.4-nano,GPT-5.4 Nano,Pooled,percentile_bin,9,90–100%,40,2,0.05,0.013820667386148344,0.16503877369140962,0.9700000000000001,0.93,0.99
qwen3.5-397b,Qwen3.5-397B,Quant-25,percentile_bin,0,0–10%,7,1,0.14285714285714285,0.02567962434474355,0.5131278292743189,0.27142857142857146,0.0,0.9
qwen3.5-397b,Qwen3.5-397B,Quant-25,percentile_bin,1,10–20%,15,0,0.0,0.0,0.20388330103584862,0.9499999999999996,0.95,0.95
qwen3.5-397b,Qwen3.5-397B,Quant-25,percentile_bin,2,20–30%,7,0,0.0,5.551115123125783e-17,0.35433043506668743,0.9871428571428573,0.98,0.99
qwen3.5-397b,Qwen3.5-397B,Quant-25,percentile_bin,3,30–40%,0,0,,,,,,
qwen3.5-397b,Qwen3.5-397B,Quant-25,percentile_bin,4,40–50%,0,0,,,,,,
qwen3.5-397b,Qwen3.5-397B,Quant-25,percentile_bin,5,50–60%,0,0,,,,,,
qwen3.5-397b,Qwen3.5-397B,Quant-25,percentile_bin,6,60–70%,68,5,0.07352941176470588,0.031814844251117996,0.16085188395717748,1.0,1.0,1.0
qwen3.5-397b,Qwen3.5-397B,Quant-25,percentile_bin,7,70–80%,0,0,,,,,,
qwen3.5-397b,Qwen3.5-397B,Quant-25,percentile_bin,8,80–90%,0,0,,,,,,
qwen3.5-397b,Qwen3.5-397B,Quant-25,percentile_bin,9,90–100%,0,0,,,,,,
qwen3.5-397b,Qwen3.5-397B,Quant-100,percentile_bin,0,0–10%,7,1,0.14285714285714285,0.02567962434474355,0.5131278292743189,0.1642857142857143,0.0,0.9
qwen3.5-397b,Qwen3.5-397B,Quant-100,percentile_bin,1,10–20%,9,1,0.1111111111111111,0.019890887638544907,0.434999705576656,0.9533333333333334,0.95,0.98
qwen3.5-397b,Qwen3.5-397B,Quant-100,percentile_bin,2,20–30%,8,0,0.0,0.0,0.32440756488388023,0.99,0.99,0.99
qwen3.5-397b,Qwen3.5-397B,Quant-100,percentile_bin,3,30–40%,0,0,,,,,,
qwen3.5-397b,Qwen3.5-397B,Quant-100,percentile_bin,4,40–50%,0,0,,,,,,
qwen3.5-397b,Qwen3.5-397B,Quant-100,percentile_bin,5,50–60%,0,0,,,,,,
qwen3.5-397b,Qwen3.5-397B,Quant-100,percentile_bin,6,60–70%,74,1,0.013513513513513514,0.002389463403456818,0.07265356519843233,1.0,1.0,1.0
qwen3.5-397b,Qwen3.5-397B,Quant-100,percentile_bin,7,70–80%,0,0,,,,,,
qwen3.5-397b,Qwen3.5-397B,Quant-100,percentile_bin,8,80–90%,0,0,,,,,,
qwen3.5-397b,Qwen3.5-397B,Quant-100,percentile_bin,9,90–100%,0,0,,,,,,
qwen3.5-397b,Qwen3.5-397B,QP6,percentile_bin,0,0–10%,7,1,0.14285714285714285,0.02567962434474355,0.5131278292743189,0.3428571428571429,0.05,0.9
qwen3.5-397b,Qwen3.5-397B,QP6,percentile_bin,1,10–20%,13,1,0.07692307692307693,0.013710421242556586,0.3331395092109959,0.9676923076923075,0.95,0.99
qwen3.5-397b,Qwen3.5-397B,QP6,percentile_bin,2,20–30%,0,0,,,,,,
qwen3.5-397b,Qwen3.5-397B,QP6,percentile_bin,3,30–40%,0,0,,,,,,
qwen3.5-397b,Qwen3.5-397B,QP6,percentile_bin,4,40–50%,0,0,,,,,,
qwen3.5-397b,Qwen3.5-397B,QP6,percentile_bin,5,50–60%,0,0,,,,,,
qwen3.5-397b,Qwen3.5-397B,QP6,percentile_bin,6,60–70%,76,3,0.039473684210526314,0.013514635094539595,0.10974787746545532,1.0,1.0,1.0
qwen3.5-397b,Qwen3.5-397B,QP6,percentile_bin,7,70–80%,0,0,,,,,,
qwen3.5-397b,Qwen3.5-397B,QP6,percentile_bin,8,80–90%,0,0,,,,,,
qwen3.5-397b,Qwen3.5-397B,QP6,percentile_bin,9,90–100%,0,0,,,,,,
qwen3.5-397b,Qwen3.5-397B,QP7,percentile_bin,0,0–10%,10,1,0.1,0.017876213095072896,0.4041500267952385,0.215,0.0,0.9
qwen3.5-397b,Qwen3.5-397B,QP7,percentile_bin,1,10–20%,10,1,0.1,0.017876213095072896,0.4041500267952385,0.969,0.95,0.99
qwen3.5-397b,Qwen3.5-397B,QP7,percentile_bin,2,20–30%,0,0,,,,,,
qwen3.5-397b,Qwen3.5-397B,QP7,percentile_bin,3,30–40%,0,0,,,,,,
qwen3.5-397b,Qwen3.5-397B,QP7,percentile_bin,4,40–50%,0,0,,,,,,
qwen3.5-397b,Qwen3.5-397B,QP7,percentile_bin,5,50–60%,0,0,,,,,,
qwen3.5-397b,Qwen3.5-397B,QP7,percentile_bin,6,60–70%,71,2,0.028169014084507043,0.007759263582683522,0.0970150011664947,1.0,1.0,1.0
qwen3.5-397b,Qwen3.5-397B,QP7,percentile_bin,7,70–80%,0,0,,,,,,
qwen3.5-397b,Qwen3.5-397B,QP7,percentile_bin,8,80–90%,0,0,,,,,,
qwen3.5-397b,Qwen3.5-397B,QP7,percentile_bin,9,90–100%,0,0,,,,,,
qwen3.5-397b,Qwen3.5-397B,Pooled,percentile_bin,0,0–10%,31,4,0.12903225806451613,0.051342843746291486,0.28852406256306423,0.24516129032258066,0.0,0.9
qwen3.5-397b,Qwen3.5-397B,Pooled,percentile_bin,1,10–20%,47,3,0.06382978723404255,0.021945385205433238,0.17162614183124436,0.9595744680851067,0.95,0.99
qwen3.5-397b,Qwen3.5-397B,Pooled,percentile_bin,2,20–30%,15,0,0.0,0.0,0.20388330103584862,0.9886666666666668,0.98,0.99
qwen3.5-397b,Qwen3.5-397B,Pooled,percentile_bin,3,30–40%,0,0,,,,,,
qwen3.5-397b,Qwen3.5-397B,Pooled,percentile_bin,4,40–50%,0,0,,,,,,
qwen3.5-397b,Qwen3.5-397B,Pooled,percentile_bin,5,50–60%,0,0,,,,,,
qwen3.5-397b,Qwen3.5-397B,Pooled,percentile_bin,6,60–70%,289,11,0.03806228373702422,0.021384043350206355,0.06685981025153645,1.0,1.0,1.0
qwen3.5-397b,Qwen3.5-397B,Pooled,percentile_bin,7,70–80%,0,0,,,,,,
qwen3.5-397b,Qwen3.5-397B,Pooled,percentile_bin,8,80–90%,0,0,,,,,,
qwen3.5-397b,Qwen3.5-397B,Pooled,percentile_bin,9,90–100%,0,0,,,,,,
